shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
57771,53.5878752,8.6135341,8
57771,53.5879234,8.6134819,9
57771,53.5898748,8.6097159,10
57771,53.5898883,8.6097759,11
57771,53.5912874,8.6010424,12
57771,53.5913614,8.6010271,13
57771,53.5884423,8.5965157,14
57771,53.5884801,8.596466,15
57771,53.5862217,8.590569,16
57771,53.5862565,8.5905407,17
57771,53.5822683,8.5910072,18
57771,53.5823224,8.5908997,19
57771,53.5790018,8.5918786,20
57771,53.5790092,8.5917704,21
57771,53.5758391,8.592033,22
57771,53.5758358,8.5919303,23
57771,53.571488,8.59473,24
57771,53.5715114,8.5946841,25
57771,53.5687047,8.5923647,26
57771,53.5687182,8.5923063,27
57771,53.5663405,8.5901733,28
57771,53.5662729,8.5901183,29
57771,53.5658699,8.5869062,30
57771,53.5659215,8.5869866,31
57771,53.5618436,8.5861544,32
57771,53.5617367,8.5860232,33
57771,53.5572202,8.5849835,34
57771,53.557256,8.5848824,35
57771,53.5545981,8.5831932,36
57771,53.5546298,8.5830541,37
57771,53.5518512,8.5812849,38
57771,53.5518797,8.5811624,39
57771,53.5488097,8.5785433,40
57771,53.5488589,8.5784845,41
57771,53.5471778,8.5756349,42
57771,53.5471585,8.5755697,43
57771,53.5460124,8.5767572,44
57771,53.5442203,8.5755793,45
57771,53.5434882,8.5788929,46
57771,53.5434604,8.5789118,47
57771,53.540935,8.5832454,48
57771,53.539299,8.5928512,49
57771,53.5343745,8.5979476,50
57771,53.5328771,8.5952535,51
57771,53.5329248,8.5952576,52
57771,53.5296709,8.5954569,53
57771,53.5296649,8.5954016,54
57771,53.5272957,8.5966278,55
57771,53.5273127,8.5965132,56
57771,53.5233419,8.5986412,57
57771,53.5232716,8.5985961,58
57771,53.52282,8.6057106,59
57771,53.5227352,8.6056522,60
57771,53.5199928,8.6052587,61
57771,53.5200153,8.6051387,62
57771,53.5176863,8.604234,63
57771,53.5176724,8.6041301,64
57771,53.5163071,8.6047357,65
57771,53.5162597,8.6047143,66
57776,53.5942028,8.6221492,0
57776,53.5925011,8.623212,1
57776,53.592518,8.6231047,2
57776,53.5902785,8.6206461,3
57776,53.5903553,8.6206061,4
57776,53.589059,8.617074,5
57776,53.5891097,8.6169542,6
57776,53.5878752,8.6135341,7
57776,53.5879234,8.6134819,8
57776,53.5862261,8.6029458,9
57776,53.5862276,8.6028635,10
57776,53.5837433,8.5979387,11
57776,53.583744,8.5978233,12
57776,53.5792752,8.5977678,13
57776,53.5792813,8.5975901,14
57776,53.5766463,8.5974414,15
57776,53.5766556,8.5973099,16
57776,53.5719198,8.5965941,17
57776,53.5718934,8.596521,18
57776,53.5662874,8.5955428,19
57776,53.5662989,8.5953712,20
57776,53.5631847,8.5941196,21
57776,53.5632044,8.5940452,22
57776,53.557837,8.5928475,23
57776,53.5578515,8.592764,24
57776,53.5535078,8.5932033,25
57776,53.5535154,8.5929909,26
57776,53.5470818,8.5937851,27
57776,53.5471524,8.5936336,28
57776,53.5436212,8.5913319,29
57776,53.5436269,8.5912686,30
57776,53.5396041,8.5902338,31
57776,53.5396071,8.5901263,32
57776,53.5347385,8.5896097,33
57776,53.5346806,8.5896098,34
57776,53.5353649,8.5934013,35
57776,53.5353051,8.5934365,36
57776,53.5350089,8.5977698,37
57776,53.5322349,8.5983173,38
57776,53.532227,8.5982473,39
57776,53.5286712,8.60025,40
57776,53.5286779,8.6001504,41
57776,53.5243404,8.6015048,42
57776,53.524332,8.6014105,43
57776,53.5231612,8.6061776,44
57776,53.5230539,8.6061114,45
57776,53.5222784,8.611568,46
57776,53.522227,8.6115412,47
57776,53.5204275,8.6154125,48
57776,53.5204111,8.6153032,49
57776,53.5184124,8.6234291,50
57776,53.5183327,8.6234482,51
57776,53.5168779,8.632436,52
57776,53.5168473,8.6324854,53
57776,53.519609,8.6316054,54
57776,53.5195796,8.6316471,55
57776,53.5212443,8.635634,56
57776,53.5212101,8.6355661,57
57776,53.519314,8.6389795,58
57776,53.5192929,8.6388868,59
57776,53.5203517,8.6410792,60
57776,53.5203341,8.6411388,61
59625,53.0396734,8.9440126,0
59625,53.0383514,8.9394206,1
59625,53.0383937,8.9395114,2
59625,53.0389152,8.9329022,3
59625,53.0389979,8.932878,4
59625,53.0419105,8.9315575,5
59625,53.0418631,8.9316967,6
59625,53.0443813,8.9217643,7
59625,53.0444343,8.921924,8
59625,53.0445456,8.9145085,9
59625,53.044649,8.9144888,10
59625,53.0420275,8.9123753,11
59625,53.0421228,8.9122504,12
59625,53.0397412,8.9090114,13
59625,53.0397849,8.9090824,14
59625,53.040287,8.9060319,15
59625,53.0403228,8.9060773,16
59625,53.044487,8.8971718,17
59625,53.0444978,8.8973184,18
59625,53.0470279,8.8933747,19
59625,53.0469935,8.893543,20
59625,53.0497366,8.8925494,21
59625,53.0496485,8.8925799,22
59625,53.0512024,8.8955739,23
59625,53.0511195,8.8955266,24
59625,53.0525718,8.8997034,25
59625,53.0524932,8.8996807,26
59625,53.0547115,8.8945733,27
59625,53.0547463,8.894693,28
59625,53.0597666,8.900272,29
59652,53.0361925,8.8278924,0
59652,53.0406833,8.8279828,1
59652,53.0439492,8.824281,2
59652,53.0474964,8.8187619,3
59652,53.0560006,8.7959599,4
59652,53.0540224,8.7905569,5
59652,53.0541646,8.785172,6
59652,53.0563349,8.7842707,7
59652,53.0610517,8.7848426,8
59652,53.0590511,8.7782273,9
59652,53.0617588,8.7740853,10
59652,53.0622955,8.7720889,11
59652,53.060144,8.7620251,12
59652,53.0583187,8.7574419,13
59652,53.0521433,8.7408152,14
59652,53.0484792,8.7418043,15
61332,53.0595352,8.899674,0
61332,53.0596452,8.8996004,1
61332,53.0595168,8.909731,2
61332,53.0594419,8.9097826,3
61332,53.0595998,8.9138638,4
61332,53.0595112,8.9137747,5
61332,53.0593429,8.9245317,6
61332,53.0592994,8.9242822,7
61332,53.0590302,8.9301116,8
61332,53.0589753,8.92996,9
61332,53.0595287,8.9413822,10
61332,53.05952,8.9414768,11
61332,53.0628889,8.9435583,12
61332,53.0628808,8.9436284,13
61332,53.0654205,8.9443523,14
61332,53.0653978,8.944461,15
61332,53.0652388,8.9496464,16
61332,53.0623893,8.9508568,17
61332,53.0624033,8.9507488,18
61332,53.0578183,8.9522781,19
61332,53.0577659,8.9521561,20
61332,53.0571927,8.9545756,21
61332,53.0572057,8.9545008,22
61332,53.0532303,8.953293,23
61332,53.0532561,8.9530936,24
61332,53.0516338,8.9497278,25
61332,53.0516453,8.949699,26
61332,53.0481993,8.9498282,27
61332,53.0402951,8.9443356,28
61333,53.0971155,8.871068,0
61333,53.0970227,8.8709447,1
61333,53.1013727,8.8749516,2
61333,53.1016613,8.8802761,3
61333,53.0996678,8.886055,4
61333,53.0996398,8.8860324,5
61333,53.0984108,8.8934412,6
61333,53.0983549,8.893442,7
61333,53.1000575,8.9024138,8
61333,53.0999905,8.9024835,9
61333,53.0963801,8.9100152,10
61333,53.096337,8.9099323,11
61333,53.0940256,8.9150042,12
61333,53.0939776,8.9149465,13
61333,53.0920023,8.9202819,14
61333,53.0905774,8.9253449,15
61333,53.0854719,8.9324663,16
61333,53.0853287,8.9325585,17
61333,53.0811168,8.9387387,18
61333,53.0811314,8.9386143,19
61333,53.078178,8.9407172,20
61333,53.078178,8.94065,21
61333,53.0739822,8.9364534,22
61333,53.0739968,8.9363669,23
61333,53.0681868,8.9339109,24
61333,53.0682085,8.9338209,25
61333,53.0648074,8.9326496,26
61333,53.064817,8.9325727,27
61333,53.0617445,8.9315237,28
61333,53.0617498,8.9314785,29
61333,53.0590468,8.9298323,30
61333,53.0591657,8.9299451,31
61333,53.0594815,8.9220294,32
61333,53.0595513,8.9221083,33
61333,53.0598174,8.9148523,34
61333,53.0598961,8.9150012,35
61333,53.059681,8.9087335,36
61333,53.0597812,8.9088727,37
61333,53.0597666,8.900272,38
63040,53.0821707,8.8132354,0
63040,53.0822174,8.8133014,1
63040,53.0723454,8.7910646,2
63040,53.0749383,8.7948792,3
63040,53.0784954,8.8002892,4
63040,53.0807634,8.8045435,5
63040,53.0723058,8.7910119,6
63040,53.0737532,8.7930514,7
63040,53.0780689,8.7996152,8
63040,53.0803089,8.8036919,9
71215,53.1102803,8.8545364,0
71215,53.1103227,8.8545058,1
71215,53.1074996,8.8522031,2
71215,53.104841,8.8511979,3
71215,53.1048282,8.8510388,4
71215,53.1031702,8.8565713,5
71215,53.1031411,8.8565481,6
71215,53.102377,8.8594119,7
71215,53.0992044,8.8626176,8
71215,53.0992589,8.8626375,9
71215,53.096526,8.8703576,10
71215,53.0910704,8.8706097,11
71215,53.0910679,8.8705136,12
71215,53.0873481,8.8709206,13
71215,53.0873919,8.8707558,14
71215,53.0827255,8.8749703,15
71215,53.082725,8.8748076,16
71215,53.0799339,8.8776471,17
71215,53.0799321,8.8774997,18
71215,53.0772739,8.8801135,19
71215,53.0772827,8.8799184,20
71215,53.0710755,8.8863837,21
71215,53.071054,8.8862514,22
71215,53.0670879,8.8878756,23
71215,53.0670956,8.8877268,24
71215,53.0622953,8.8873142,25
71215,53.0622543,8.8871884,26
71215,53.0600922,8.8937657,27
71215,53.059171,8.8972909,28
71215,53.0597666,8.900272,29
71215,53.0595168,8.909731,30
71215,53.0594419,8.9097826,31
71215,53.0600306,8.9143567,32
71215,53.0599683,8.914471,33
71215,53.0629902,8.9143176,34
71215,53.0629215,8.914406,35
71215,53.064918,8.9143254,36
71215,53.0648978,8.9144175,37
71215,53.0712376,8.9171591,38
71215,53.0711665,8.9171635,39
71215,53.0716155,8.9200322,40
71215,53.0715879,8.9200075,41
74250,53.0368913,8.7243478,0
74250,53.0363957,8.7271814,1
74250,53.0390636,8.7292304,2
74250,53.0407531,8.7310135,3
74250,53.0445092,8.7360525,4
74250,53.0472023,8.7385086,5
74250,53.0484319,8.7418366,6
74258,53.0370385,8.7242983,0
74258,53.0360817,8.7267793,1
74258,53.0386699,8.7283009,2
74258,53.0403894,8.7303077,3
74258,53.0450869,8.736271,4
74258,53.0468037,8.7378385,5
74258,53.0484319,8.7418366,6
78029,53.0818947,8.8138329,0
78029,53.0819324,8.8138863,1
78029,53.0803089,8.8036919,2
78029,53.0780689,8.7996152,3
78054,53.0819324,8.8138863,0
78054,53.0807634,8.8045435,1
78054,53.0784954,8.8002892,2
78054,53.0818947,8.8138329,3
78778,53.0335469,8.9554993,0
78778,53.0332824,8.9563091,1
78778,53.0818396,8.813757,2
78778,53.081807,8.8137015,3
78778,53.04217,8.9593068,4
78778,53.0423132,8.9590316,5
78778,53.0767175,8.8377775,6
78778,53.0770235,8.8368914,7
78778,53.0589753,8.92996,8
78783,53.0820193,8.8133773,0
78783,53.0819833,8.8133189,1
78783,53.0767175,8.8377775,2
78783,53.0770235,8.8368914,3
78783,53.0589753,8.92996,4
85582,53.5444247,8.5756067,0
107097,53.118417,8.8970162,0
107097,53.1099421,8.8858924,1
107097,53.1099057,8.8857721,2
107097,53.1065559,8.8619213,3
107097,53.1066461,8.8619372,4
107097,53.0835439,8.8175159,5
107097,53.0816955,8.8139435,6
107097,53.0817348,8.8139942,7
107098,53.1066461,8.8619372,0
107098,53.1065559,8.8619213,1
107098,53.1053177,8.8500064,2
107098,53.1099421,8.8858924,3
107098,53.1099057,8.8857721,4
107098,53.0817348,8.8139942,5
107098,53.0816955,8.8139435,6
110094,53.2275287,8.5111431,0
110094,53.2253237,8.5100348,1
110094,53.2231764,8.5089559,2
110094,53.2231885,8.5088739,3
110094,53.2178942,8.5097696,4
110094,53.2132146,8.5112329,5
110094,53.2108216,8.5126636,6
110094,53.2108067,8.5125479,7
110094,53.207745,8.5142456,8
110094,53.2057307,8.517201,9
110094,53.2030788,8.5240468,10
110094,53.1994876,8.5266414,11
110094,53.1962572,8.5312387,12
110094,53.1962463,8.5311498,13
110094,53.1926575,8.5345694,14
110094,53.1912798,8.538999,15
110094,53.1898039,8.5437273,16
110094,53.1882902,8.5481968,17
110094,53.1850591,8.5562141,18
110094,53.1831407,8.5626482,19
110094,53.181612,8.5679233,20
110094,53.1814497,8.5733594,21
110094,53.1818491,8.579662,22
110094,53.1846315,8.5941621,23
110094,53.1848246,8.5981325,24
110094,53.1845831,8.6052617,25
110094,53.1842752,8.6137564,26
110094,53.1836679,8.6194136,27
110094,53.1777784,8.6187892,28
110094,53.1744423,8.6183154,29
110094,53.1715883,8.6217326,30
110094,53.1693108,8.6282645,31
110094,53.1710113,8.6356517,32
110094,53.1731883,8.6394142,33
110094,53.1739247,8.6505384,34
110094,53.1751945,8.661683,35
110094,53.1745821,8.6702562,36
110094,53.1733832,8.6766639,37
110094,53.1724318,8.6799259,38
110094,53.1710788,8.6856013,39
110094,53.1730713,8.6871524,40
110094,53.1738682,8.6982649,41
110094,53.175088,8.7061729,42
110094,53.1705195,8.7026666,43
110094,53.1671938,8.7020766,44
110094,53.1602562,8.7045129,45
110094,53.1550585,8.7046159,46
110094,53.1513481,8.7093062,47
110094,53.146997,8.7115841,48
110094,53.1430324,8.7147226,49
110094,53.1378922,8.7236253,50
110094,53.1351442,8.7315875,51
110094,53.1332437,8.7378232,52
110094,53.129939,8.7429647,53
110094,53.1261756,8.7472988,54
110094,53.1244934,8.7492198,55
110094,53.1207552,8.7525277,56
110217,53.1695679,8.6274031,0
110217,53.1717105,8.6213961,1
110217,53.1747178,8.6177169,2
110217,53.1784547,8.6188619,3
110217,53.1834302,8.6193937,4
110217,53.1866723,8.6190654,5
110217,53.1866416,8.619131,6
110217,53.1910877,8.618366,7
110217,53.1928813,8.6169186,8
110217,53.1928741,8.6169978,9
110217,53.1949333,8.6146293,10
110217,53.1949733,8.6146766,11
110217,53.2130734,8.5852112,12
110217,53.2130916,8.5852656,13
110217,53.2164182,8.5857912,14
140135,53.5343745,8.5979476,0
140135,53.5328666,8.5951843,1
140135,53.5328204,8.5952081,2
140135,53.5320197,8.5898914,3
140135,53.5320861,8.5899057,4
140135,53.5258123,8.5899652,5
140135,53.5257866,8.5897963,6
140135,53.5220939,8.5898986,7
140135,53.522121,8.5897207,8
140135,53.5211033,8.5847685,9
140135,53.5211664,8.5847996,10
140135,53.5214682,8.5801973,11
140135,53.5214851,8.5800746,12
140135,53.5201861,8.5798343,13
140135,53.5201569,8.5797512,14
140135,53.5173371,8.5829554,15
140135,53.5173147,8.5828516,16
140135,53.5146487,8.5858856,17
140135,53.514612,8.5857739,18
140135,53.5129145,8.5872488,19
140135,53.5128851,8.5870941,20
140135,53.509947,8.588259,21
140135,53.5099253,8.588117,22
140135,53.5081901,8.5888266,23
140135,53.5081746,8.588671,24
140135,53.5037161,8.5902541,25
140135,53.503706,8.5901614,26
140135,53.50128,8.5910366,27
140135,53.5012778,8.5908867,28
140135,53.4975053,8.5922181,29
140135,53.4975359,8.5920678,30
140135,53.4952444,8.5932115,31
140135,53.4951797,8.5931703,32
140137,53.6167298,8.6282007,0
140137,53.5927672,8.5978705,1
140137,53.5927602,8.5977333,2
140137,53.5882923,8.5974643,3
140137,53.5882821,8.597298,4
140137,53.5837433,8.5979387,5
140137,53.583744,8.5978233,6
140137,53.5792752,8.5977678,7
140137,53.5792813,8.5975901,8
140137,53.5766463,8.5974414,9
140137,53.5766556,8.5973099,10
140137,53.5719198,8.5965941,11
140137,53.5718934,8.596521,12
140137,53.56698,8.594901,13
140137,53.5670647,8.5949002,14
140137,53.5682355,8.5924428,15
140137,53.5682862,8.5924593,16
140137,53.5663405,8.5901733,17
140137,53.5662729,8.5901183,18
140137,53.5658699,8.5869062,19
140137,53.5659215,8.5869866,20
140137,53.5618436,8.5861544,21
140137,53.5617367,8.5860232,22
140137,53.5607142,8.580014,23
140137,53.5607731,8.5800324,24
140137,53.5605052,8.5738276,25
140137,53.5605706,8.5739248,26
140137,53.5604005,8.5676734,27
140137,53.5604941,8.5677577,28
140137,53.5559122,8.5683869,29
140137,53.5558984,8.5683162,30
140137,53.5520515,8.5719881,31
140137,53.5520245,8.5719466,32
140137,53.5494501,8.5734096,33
140137,53.5494276,8.5733408,34
140137,53.5471778,8.5756349,35
140137,53.5471585,8.5755697,36
140137,53.5460124,8.5767572,37
140137,53.5459859,8.5766666,38
140137,53.5442203,8.5755793,39
140137,53.5434882,8.5788929,40
140137,53.5434604,8.5789118,41
140137,53.540935,8.5832454,42
140137,53.5389841,8.5870702,43
140137,53.5390119,8.5869561,44
140137,53.5373515,8.5864193,45
140137,53.537348,8.5863516,46
140137,53.5347385,8.5896097,47
140137,53.5346806,8.5896098,48
140137,53.5353649,8.5934013,49
140137,53.5353051,8.5934365,50
140137,53.5343745,8.5979476,51
140137,53.5328771,8.5952535,52
140137,53.5329248,8.5952576,53
140137,53.5320197,8.5898914,54
140137,53.5320861,8.5899057,55
140137,53.5258123,8.5899652,56
140137,53.5257866,8.5897963,57
140137,53.5220939,8.5898986,58
140137,53.522121,8.5897207,59
140137,53.5198213,8.5895791,60
140137,53.5197264,8.5893914,61
140137,53.5164984,8.5922017,62
140137,53.5164765,8.5920821,63
140137,53.5132103,8.5941271,64
140137,53.5131955,8.5940351,65
140137,53.5097764,8.5960173,66
140137,53.5048149,8.5990668,67
140137,53.5048099,8.5990089,68
140137,53.5011971,8.6003511,69
140137,53.5011859,8.6001983,70
140137,53.4985511,8.6008377,71
140137,53.4985379,8.6006979,72
140137,53.4965821,8.6012229,73
140137,53.4966291,8.6010921,74
140137,53.4948108,8.5991857,75
140137,53.4948076,8.5991086,76
140137,53.4920121,8.5987923,77
