shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1139510.011139510,49.475645,7.088286,11
1139510.011139510,49.4711735,7.0719613,12
1139510.011139510,49.4718721,7.0706453,13
1139510.011139510,49.4718714,7.0686985,14
1139510.011139510,49.4731176,7.0636334,15
1139510.011139510,49.4807982,7.0411247,16
1139510.011139510,49.4807368,7.0409203,17
1139510.011139510,49.4832924,7.038426,18
1139510.011139510,49.4833787,7.0381561,19
1139510.011139510,49.482134,7.0324064,20
1139510.011139510,49.4822372,7.0323493,21
1139510.011139510,49.4799046,7.0247108,22
1139510.011139510,49.464982,7.0000764,23
1139510.011139510,49.4617377,6.9932664,24
1139510.011139510,49.4553888,6.9785804,25
1139510.011139510,49.447887,6.9643636,26
1139510.011139510,49.4430261,6.9606271,27
1139510.011139510,49.4390446,6.9578239,28
1139510.011139510,49.4338481,6.9497861,29
1139510.011139510,49.4305105,6.9470044,30
1139510.011139510,49.4233534,6.9407621,31
1139510.011139510,49.4145521,6.9298332,32
1139510.011139510,49.4150596,6.9197938,33
1139510.011139510,49.4126605,6.9126784,34
1139510.011139510,49.4084066,6.9072054,35
1204988.011204988,49.2402572,6.9902135,0
1204988.011204988,49.2345784,6.988796,1
1204988.011204988,49.23486,6.9891223,2
1204988.011204988,49.2331492,6.9882228,3
1204988.011204988,49.2176256,6.9686596,4
1204988.011204988,49.2185198,6.9693474,5
1204988.011204988,49.1526308,6.837839,6
1204991.011204991,49.1526681,6.8361183,0
1204991.011204991,49.1561452,6.8350338,1
1204991.011204991,49.15804,6.8396947,2
1204991.011204991,49.1681002,6.8384671,3
1204991.011204991,49.1679559,6.8376293,4
1204991.011204991,49.1545857,6.8411844,5
1204991.011204991,49.1578714,6.8437249,6
1204991.011204991,49.1592869,6.8427852,7
1204991.011204991,49.1700856,6.8298941,8
1204991.011204991,49.1712372,6.8240445,9
1204991.011204991,49.2290223,6.8227512,10
1204991.011204991,49.2180794,6.8252342,11
1204991.011204991,49.2184923,6.8246951,12
1204991.011204991,49.2155858,6.8266752,13
1204991.011204991,49.2126953,6.8288892,14
1204991.011204991,49.2106091,6.831964,15
1204991.011204991,49.2093975,6.8336903,16
1204991.011204991,49.2083384,6.8353998,17
1204991.011204991,49.2062554,6.8402437,18
1204991.011204991,49.2052539,6.8431015,19
1204991.011204991,49.2034717,6.8459781,20
1204991.011204991,49.2030941,6.8419061,21
1204991.011204991,49.1996154,6.8372495,22
1204991.011204991,49.1961761,6.8336167,23
1204991.011204991,49.1934839,6.831074,24
1204991.011204991,49.1909116,6.8168119,25
1204991.011204991,49.1873449,6.8140933,26
1204991.011204991,49.1840246,6.8148306,27
1204991.011204991,49.1799074,6.8160372,28
1204991.011204991,49.1771684,6.811968,29
1204991.011204991,49.179253,6.8544186,30
1204991.011204991,49.1815426,6.8571301,31
1204991.011204991,49.184867,6.8558932,32
1204991.011204991,49.1894035,6.8532775,33
1204991.011204991,49.2010176,6.8473176,34
1204991.011204991,49.1734067,6.8440555,35
1204991.011204991,49.1966668,6.8484143,36
1204991.011204991,49.2290625,6.8231696,37
1204991.011204991,49.2325725,6.8294407,38
1204991.011204991,49.2321609,6.8290813,39
1204991.011204991,49.2345219,6.8341667,40
1204991.011204991,49.2349145,6.8343313,41
1204991.011204991,49.2359498,6.8377799,42
1204991.011204991,49.2359815,6.8379561,43
1204991.011204991,49.2406846,6.8386702,44
1204991.011204991,49.2407332,6.838394,45
1204991.011204991,49.2452178,6.8385212,46
1204991.011204991,49.2452142,6.8383565,47
1204991.011204991,49.2487544,6.8467415,48
1204991.011204991,49.2498932,6.8590442,49
1204991.011204991,49.2511866,6.8603989,50
1204991.011204991,49.2508573,6.8539007,51
1205315.011205315,49.225111,6.8165689,0
1205315.011205315,49.2252148,6.8163732,1
1205315.011205315,49.2243947,6.8132382,2
1205315.011205315,49.2244752,6.8134086,3
1205315.011205315,49.2206617,6.8059588,4
1205315.011205315,49.2233227,6.8007654,5
1205315.011205315,49.2219879,6.798717,6
1205315.011205315,49.220334,6.8059052,7
1205315.011205315,49.2197783,6.8053809,8
1205315.011205315,49.2197497,6.8055265,9
1205315.011205315,49.2214945,6.8078033,10
1205315.011205315,49.2216601,6.808295,11
1205315.011205315,49.2163974,6.8011141,12
1205315.011205315,49.2113104,6.7959443,13
1205315.011205315,49.2073815,6.7907806,14
1205315.011205315,49.2026088,6.7837098,15
1205315.011205315,49.2001635,6.7767798,16
1205315.011205315,49.1888145,6.7537293,17
1205315.011205315,49.1880643,6.7509671,18
1205315.011205315,49.1839319,6.7445765,19
1205315.011205315,49.1807469,6.7390061,20
1205315.011205315,49.176926,6.7330045,21
1205315.011205315,49.2504398,6.8565761,22
1205315.011205315,49.2206941,6.8056952,23
1376296.011376296,49.3053741,6.7573402,0
1376296.011376296,49.3130205,6.7532938,1
1711128.011711128,49.4741807,6.3713559,0
1711128.011711128,49.4735634,6.3862805,1
1763922.011763922,49.3167522,7.3423032,0
1763922.011763922,49.3134801,7.34368,1
2071636.012071636,49.2972244,6.9484171,0
2071636.012071636,49.3023234,6.943333,1
2071636.012071636,49.3034782,6.9407014,2
2071636.012071636,49.3025086,6.9371819,3
2071636.012071636,49.302906,6.9343043,4
2071636.012071636,49.3046845,6.9312924,5
2071636.012071636,49.3072669,6.9330838,6
2071636.012071636,49.3081027,6.9355106,7
2071636.012071636,49.3084214,6.9383458,8
2071708.012071708,49.3087334,6.9389997,0
2071708.012071708,49.30811,6.9352496,1
2071708.012071708,49.3070203,6.9328441,2
2071708.012071708,49.3033257,6.9412362,3
2075840.012075840,49.2967654,6.9480923,0
2075840.012075840,49.2970581,6.9416132,1
2075840.012075840,49.2977792,6.9351477,2
2075840.012075840,49.3024217,6.9298524,3
2075840.012075840,49.3057578,6.9298875,4
2075840.012075840,49.309918,6.9326772,5
2075840.012075840,49.3105862,6.9360935,6
2075840.012075840,49.3109576,6.9373189,7
2075840.012075840,49.310482,6.94331,8
2075840.012075840,49.3115789,6.947456,9
2075840.012075840,49.3136714,6.9533246,10
2075840.012075840,49.3156382,6.9546625,11
2075840.012075840,49.3166279,6.9517873,12
2075840.012075840,49.3197615,6.94852,13
2075840.012075840,49.3200268,6.9455086,14
2075840.012075840,49.3185597,6.9402499,15
2075841.012075841,49.3013953,6.9430306,0
2075841.012075841,49.2972586,6.941158,1
2075842.012075842,49.3117101,6.9477081,0
2075842.012075842,49.311202,6.9372175,1
2075842.012075842,49.3060287,6.9299839,2
2075842.012075842,49.3020535,6.9299697,3
2075842.012075842,49.2978669,6.9350033,4
2075842.012075842,49.2968578,6.9472402,5
2075844.012075844,49.3156386,6.9475123,0
2075844.012075844,49.3152166,6.952136,1
2080573.012080573,49.3110404,6.9377689,0
2080573.012080573,49.3107966,6.9403289,1
2080573.012080573,49.3155554,6.9401287,2
2080573.012080573,49.3178389,6.9397992,3
2080573.012080573,49.3179649,6.9335803,4
2080573.012080573,49.3203343,6.9281002,5
2080573.012080573,49.3221731,6.9205475,6
2080573.012080573,49.3278584,6.9150983,7
2080573.012080573,49.3334634,6.9121466,8
2080573.012080573,49.3366703,6.9101622,9
2080573.012080573,49.3387502,6.9163607,10
2080573.012080573,49.3395725,6.9226501,11
2080573.012080573,49.338265,6.9271749,12
2080573.012080573,49.3374837,6.9293162,13
2080573.012080573,49.3374994,6.9290796,14
2080573.012080573,49.3369419,6.9303273,15
2080574.012080574,49.3396171,6.9208509,0
2080574.012080574,49.3388117,6.9152037,1
2080574.012080574,49.3378494,6.9084221,2
2080574.012080574,49.3384309,6.8970717,3
2080574.012080574,49.3425388,6.8896621,4
2080574.012080574,49.343687,6.8946032,5
2080574.012080574,49.3390887,6.8978083,6
2080574.012080574,49.3371541,6.9093549,7
2080574.012080574,49.3338637,6.9114465,8
2080574.012080574,49.3275253,6.9154693,9
2080574.012080574,49.3221127,6.9208028,10
2080574.012080574,49.3203074,6.9282293,11
2080574.012080574,49.31804,6.9333435,12
2080574.012080574,49.317814,6.939596,13
2080574.012080574,49.315224,6.9401199,14
2080575.012080575,49.3072073,6.9449282,0
2080575.012080575,49.3243072,6.9200014,1
2080575.012080575,49.3283351,6.924631,2
2080575.012080575,49.3292456,6.9279158,3
2080575.012080575,49.331719,6.9317844,4
2080575.012080575,49.3355288,6.9307336,5
2080626.012080626,49.3291463,6.9277526,0
2080626.012080626,49.328295,6.9242068,1
2084669.012084669,49.2977203,6.9346116,0
2084669.012084669,49.2979963,6.9295033,1
2084669.012084669,49.296671,6.9256036,2
2084669.012084669,49.2966788,6.9151556,3
2084669.012084669,49.2977087,6.9106066,4
2084669.012084669,49.2983305,6.9067682,5
2084669.012084669,49.2963337,6.9061564,6
2084669.012084669,49.2946985,6.9046029,7
2084669.012084669,49.2932714,6.9011463,8
2084669.012084669,49.2960297,6.8983645,9
2084669.012084669,49.2987943,6.8975278,10
2084669.012084669,49.2947851,6.8932896,11
2084669.012084669,49.2916556,6.8890845,12
2084669.012084669,49.2890853,6.8847421,13
2084669.012084669,49.289518,6.8837079,14
2084669.012084669,49.294567,6.882428,15
2084669.012084669,49.2943751,6.8765599,16
2084669.012084669,49.2895069,6.8835767,17
2084670.012084670,49.2826498,6.8783496,0
2084670.012084670,49.2776543,6.8706917,1
2084671.012084671,49.2905202,6.8826889,0
2084671.012084671,49.2881263,6.8764559,1
2084671.012084671,49.2882992,6.882833,2
2084671.012084671,49.2888186,6.8862764,3
2084671.012084671,49.2954426,6.8940545,4
2084671.012084671,49.2965828,6.9254073,5
2084671.012084671,49.2979334,6.9288736,6
2805278.012805278,49.4023152,7.1663268,0
2805278.012805278,49.4109437,7.1816773,1
2805278.012805278,49.4267477,7.2239261,2
2805278.012805278,49.4335566,7.2309834,3
2805278.012805278,49.4476624,7.2332603,4
2805278.012805278,49.4641816,7.2484007,5
2805278.012805278,49.4746893,7.2544943,6
2805278.012805278,49.4962029,7.2637233,7
2805278.012805278,49.5240063,7.2731761,8
2805278.012805278,49.5334179,7.2924381,9
3857117.013857117,49.1539679,7.2323631,0
3857117.013857117,49.1514921,7.2296416,1
3857117.013857117,49.1498238,7.2136295,2
3857117.013857117,49.1489669,7.2096711,3
3857117.013857117,49.1539903,7.2105538,4
3857117.013857117,49.1675406,7.2198083,5
3857117.013857117,49.1725926,7.2088227,6
3857117.013857117,49.1751926,7.2073802,7
3857117.013857117,49.1793895,7.207337,8
3857117.013857117,49.1884057,7.1949858,9
3857117.013857117,49.1956541,7.1861938,10
3857117.013857117,49.1954083,7.180594,11
3857117.013857117,49.1966222,7.1794593,12
3857117.013857117,49.1969724,7.1785624,13
3857117.013857117,49.2011884,7.1743285,14
3857117.013857117,49.2084113,7.1775438,15
3857117.013857117,49.2135208,7.1821894,16
3857117.013857117,49.2167205,7.1866015,17
3857117.013857117,49.167655,7.2177904,18
3891533.013891533,49.3234113,7.0672197,0
3891533.013891533,49.3216146,7.0684821,1
3891533.013891533,49.3214308,7.0691658,2
4026269.014026269,49.3278179,7.3377291,0
4026269.014026269,49.3191118,7.3373259,1
4026269.014026269,49.3181129,7.3388824,2
4026269.014026269,49.310887,7.3340333,3
4026269.014026269,49.3051299,7.3306772,4
4026269.014026269,49.2603072,7.3339665,5
4026270.014026270,49.3193267,7.3368418,0
4026270.014026270,49.3276525,7.3380195,1
4029528.014029528,49.3848633,7.3316771,0
4029528.014029528,49.3808761,7.3295246,1
4029528.014029528,49.3720871,7.3247845,2
4029528.014029528,49.3671592,7.3234085,3
4029528.014029528,49.3508234,7.3309662,4
4029528.014029528,49.3464187,7.3331864,5
4029528.014029528,49.3413116,7.3347075,6
4029528.014029528,49.3394018,7.3343364,7
4029528.014029528,49.336107,7.3350219,8
4029528.014029528,49.3333248,7.3362114,9
4029528.014029528,49.3311295,7.3370911,10
4029528.014029528,49.3246033,7.3400154,11
4029528.014029528,49.3230819,7.3369567,12
4029530.014029530,49.3224664,7.3400583,0
4029530.014029530,49.3235653,7.3422898,1
4029530.014029530,49.3247165,7.3294206,2
4029530.014029530,49.3315055,7.3327281,3
4029530.014029530,49.3355465,7.3354268,4
4029530.014029530,49.3394043,7.3345101,5
4029530.014029530,49.3411278,7.3347376,6
4029530.014029530,49.3658059,7.3243045,7
4029530.014029530,49.3721746,7.3250813,8
4029530.014029530,49.3803475,7.3294597,9
4029530.014029530,49.3848433,7.3319196,10
4031960.014031960,49.3308783,7.3374073,0
4031960.014031960,49.3330438,7.3364786,1
4031964.014031964,49.3258435,7.3421926,0
4031964.014031964,49.3308649,7.3463644,1
4031964.014031964,49.3397882,7.3557673,2
4031964.014031964,49.3440006,7.3597767,3
4031964.014031964,49.3469401,7.3630218,4
4031964.014031964,49.3509043,7.3683345,5
4031964.014031964,49.3600014,7.3808115,6
4034037.014034037,49.320517,7.3367402,0
4034037.014034037,49.3520693,7.3960675,1
4034037.014034037,49.350806,7.405259,2
4034037.014034037,49.3495924,7.4088755,3
4034037.014034037,49.3545251,7.4090326,4
4034038.014034038,49.3400476,7.3556877,0
4034038.014034038,49.3202934,7.3359343,1
4720116.014720116,49.2546648,6.8158095,0
4720116.014720116,49.2561994,6.8142336,1
4720116.014720116,49.2542062,6.816471,2
4720116.014720116,49.2503147,6.6971129,3
4720116.014720116,49.2468104,6.6974361,4
4720116.014720116,49.2436306,6.6981657,5
4720116.014720116,49.2436096,6.6978868,6
4720116.014720116,49.2398972,6.6991206,7
4720116.014720116,49.2370449,6.6996842,8
4720116.014720116,49.2370252,6.6994961,9
4720116.014720116,49.2374761,6.7020056,10
4720116.014720116,49.2375766,6.7018516,11
4720116.014720116,49.2395006,6.7054403,12
4720116.014720116,49.2393508,6.7057939,13
4720116.014720116,49.246639,6.76494,14
4720116.014720116,49.2428649,6.7745685,15
4720116.014720116,49.2417112,6.7792859,16
4720116.014720116,49.2409136,6.784097,17
4720116.014720116,49.2455229,6.7919317,18
4720116.014720116,49.2486789,6.7936352,19
4720116.014720116,49.2547484,6.8013621,20
4720116.014720116,49.2577129,6.8080072,21
4720116.014720116,49.2578544,6.8079086,22
4720116.014720116,49.256459,6.8142432,23
4720116.014720116,49.2520451,6.8184853,24
4720116.014720116,49.2521167,6.8186395,25
4720116.014720116,49.2548023,6.8012667,26
4720116.014720116,49.2590114,6.8110825,27
4720116.014720116,49.2590459,6.8106544,28
4773453.014773453,49.3075531,6.8477331,0
4773453.014773453,49.30738,6.8484747,1
4773453.014773453,49.3060214,6.8522127,2
4773464.014773464,49.3078312,6.7562691,0
4773464.014773464,49.3026631,6.7579784,1
4773464.014773464,49.3004943,6.7429875,2
4773464.014773464,49.3003912,6.7429929,3
4773464.014773464,49.299814,6.7456456,4
4773464.014773464,49.3039284,6.7454012,5
4773464.014773464,49.3061924,6.7452888,6
4773464.014773464,49.3080969,6.7447041,7
4773464.014773464,49.3090269,6.7429347,8
4773464.014773464,49.3092997,6.7399763,9
4773464.014773464,49.307509,6.7369212,10
4773464.014773464,49.3090059,6.7352356,11
4773464.014773464,49.3105762,6.7379606,12
4773464.014773464,49.3120766,6.7409004,13
4773464.014773464,49.3135634,6.7412493,14
4773464.014773464,49.3139074,6.7416809,15
4773464.014773464,49.3144128,6.7445923,16
4773464.014773464,49.3141837,6.7485566,17
4773464.014773464,49.3125715,6.7490475,18
4773464.014773464,49.3122129,6.7525856,19
4773465.014773465,49.3131222,6.7534506,0
4773465.014773465,49.3121534,6.7525964,1
4773465.014773465,49.3128256,6.7491594,2
4773465.014773465,49.3139837,6.7488977,3
4773465.014773465,49.3145229,6.7453707,4
4773465.014773465,49.3139284,6.7409407,5
4773465.014773465,49.3124303,6.7411726,6
4773465.014773465,49.31059,6.7377358,7
4773465.014773465,49.3092212,6.7350958,8
4773465.014773465,49.3074076,6.7369373,9
4773465.014773465,49.3091569,6.7398709,10
4773465.014773465,49.3089727,6.7429964,11
4773465.014773465,49.3084868,6.7444064,12
4773465.014773465,49.3081004,6.7443527,13
4773465.014773465,49.3060857,6.7452137,14
4773465.014773465,49.3039424,6.7453342,15
4773465.014773465,49.3026159,6.7581876,16
4773465.014773465,49.3050049,6.7577209,17
4773465.014773465,49.3081686,6.7562886,18
4779085.014779085,49.2511736,6.8603375,0
4779085.014779085,49.2499687,6.8590556,1
4779085.014779085,49.2503474,6.8631747,2
4779085.014779085,49.2504306,6.8638288,3
4779085.014779085,49.2516066,6.8681606,4
4779085.014779085,49.2516951,6.8688824,5
4779454.014779454,49.1572559,7.0347277,0
4779454.014779454,49.1202682,7.0603499,1
4779454.014779454,49.1309009,7.0688722,2
4779454.014779454,49.1307938,7.0687088,3
4779454.014779454,49.1513823,7.0806799,4
4779454.014779454,49.1562919,7.1015026,5
4779454.014779454,49.1536233,7.1110827,6
4779454.014779454,49.2619845,7.2743824,7
4779454.014779454,49.3277866,7.3377773,8
4780509.014780509,49.3368638,6.9302738,0
4780509.014780509,49.3370809,6.93042,1
4780509.014780509,49.3365896,6.9298073,2
4780509.014780509,49.3365527,6.9297549,3
4780509.014780509,49.3363675,6.929497,4
4783689.014783689,49.4072907,6.8918153,0
4783689.014783689,49.4083077,6.9069834,1
4783689.014783689,49.4025337,6.919127,2
4783689.014783689,49.3914842,6.9265635,3
4783689.014783689,49.3871572,6.9289381,4
4783689.014783689,49.3623264,6.9333205,5
4783689.014783689,49.3565052,6.934859,6
4783689.014783689,49.3497513,6.9364089,7
4783689.014783689,49.3448952,6.9372409,8
4783689.014783689,49.3370757,6.9301473,9
4783689.014783689,49.3329905,6.9248458,10
4783689.014783689,49.3265808,6.9222315,11
4783689.014783689,49.3217746,6.9179234,12
4783689.014783689,49.3178655,6.9144318,13
4783689.014783689,49.3143849,6.932624,14
4783689.014783689,49.3113452,6.9376131,15
4783689.014783689,49.3082292,6.9399949,16
4783689.014783689,49.3077205,6.9443999,17
4783689.014783689,49.3010117,6.9454045,18
4783689.014783689,49.2968221,6.948844,19
4783689.014783689,49.2943167,6.953314,20
4783689.014783689,49.2743566,6.9611512,21
4783689.014783689,49.2559339,6.9602158,22
4783689.014783689,49.2503939,6.9634523,23
4783689.014783689,49.2470446,6.967351,24
4783689.014783689,49.2428676,6.972288,25
4783689.014783689,49.241026,6.9786832,26
4783689.014783689,49.2404503,6.9854035,27
4783689.014783689,49.2400262,6.9905778,28
4783689.014783689,49.2374909,6.9942281,29
4783689.014783689,49.235409,6.9967532,30
4783689.014783689,49.233169,7.0013293,31
4783689.014783689,49.2311443,7.0074201,32
4783689.014783689,49.2291127,7.0119824,33
4783689.014783689,49.2277657,7.0186336,34
4783689.014783689,49.226811,7.0218444,35
4783689.014783689,49.2163708,7.0287843,36
4783689.014783689,49.1975309,7.0307697,37
4783689.014783689,49.1790307,7.0343245,38
4783689.014783689,49.1577695,7.0334628,39
4783689.014783689,49.1431254,7.0448192,40
4783689.014783689,49.1187578,7.0500718,41
4783690.014783690,49.1434612,7.0447458,0
4783690.014783690,49.1580816,7.0335958,1
4783690.014783690,49.1801853,7.0353325,2
4783690.014783690,49.1979532,7.030812,3
4783690.014783690,49.2168487,7.0288026,4
4783690.014783690,49.2270873,7.0210881,5
4783690.014783690,49.2284869,7.0161157,6
4783690.014783690,49.2292685,7.0110709,7
4783690.014783690,49.231253,7.0070214,8
4783690.014783690,49.2335161,7.0006082,9
4783690.014783690,49.236017,6.9963377,10
4783690.014783690,49.2377936,6.9939511,11
